,cut_path,文字_x,文字_y,图标_x,图标_y,图标类型,图标代码,中心图行,中心图列,文字,轮廓,文字_x转换后,文字_y转换后,文字行转换后,文字列转换后,图标_x转换后,图标_y转换后,图标行转换后,图标列转换后
3250,data/cut/R000183C0_C00034AD6_17.png,459.5,347.5,461.0,338.0,楼宇,120200,R000183C0,C00034AD6,时代网络大厦,"[('C00034AD6_143', 'R000183C0_35'), ('C00034AD6_145', 'R000183C0_100'), ('C00034AD6_163', 'R000183C0_103'), ('C00034AD6_166', 'R000183C0_116'), ('C00034AD6_216', 'R000183C0_115'), ('C00034AD6_221', 'R000183C0_103'), ('C00034AD7_1', 'R000183C0_99'), ('C00034AD6_254', 'R000183C0_46'), ('C00034AD6_242', 'R000183C0_31'), ('C00034AD6_210', 'R000183C0_32'), ('C00034AD6_202', 'R000183C0_14'), ('C00034AD6_187', 'R000183C0_14'), ('C00034AD6_186', 'R000183C0_29'), ('C00034AD6_178', 'R000183C0_34')]",204.5,92.5,R000183C0,C00034AD6,206.0,83.0,R000183C0,C00034AD6
3251,data/cut/R000183C0_C00034AD6_37.png,436.5,465.0,437.0,457.0,通行设施,990000,R000183C0,C00034AD6,南门,,181.5,210.0,R000183C0,C00034AD6,182.0,202.0,R000183C0,C00034AD6
3252,data/cut/R000183C0_C00034AD6_39.png,334.5,474.0,335.0,466.0,通行设施,990000,R000183C0,C00034AD6,南门,,79.5,219.0,R000183C0,C00034AD6,80.0,211.0,R000183C0,C00034AD6
3253,data/cut/R000183C0_C00034AD6_40.png,449.5,272.5,450.0,265.0,通行设施,990000,R000183C0,C00034AD6,北门,"[('C00034AD6_143', 'R000183C0_35'), ('C00034AD6_145', 'R000183C0_100'), ('C00034AD6_163', 'R000183C0_103'), ('C00034AD6_166', 'R000183C0_116'), ('C00034AD6_216', 'R000183C0_115'), ('C00034AD6_221', 'R000183C0_103'), ('C00034AD7_1', 'R000183C0_99'), ('C00034AD6_254', 'R000183C0_46'), ('C00034AD6_242', 'R000183C0_31'), ('C00034AD6_210', 'R000183C0_32'), ('C00034AD6_202', 'R000183C0_14'), ('C00034AD6_187', 'R000183C0_14'), ('C00034AD6_186', 'R000183C0_29'), ('C00034AD6_178', 'R000183C0_34')]",194.5,17.5,R000183C0,C00034AD6,195.0,10.0,R000183C0,C00034AD6
3254,data/cut/R000183C0_C00034AD6_57.png,369.5,346.0,370.0,347.0,停车场,150900,R000183C0,C00034AD6,P,"[('C00034AD5_176', 'R000183C0_29'), ('C00034AD5_244', 'R000183C0_40'), ('C00034AD5_243', 'R000183C0_52'), ('C00034AD5_185', 'R000183C0_62'), ('C00034AD5_187', 'R000183C0_145'), ('C00034AD5_248', 'R000183C0_139'), ('C00034AD5_245', 'R000183C0_88'), ('C00034AD6_20', 'R000183C0_89'), ('C00034AD6_22', 'R000183C0_124'), ('C00034AD6_94', 'R000183C0_132'), ('C00034AD6_92', 'R000183C0_46'), ('C00034AD6_123', 'R000183C0_42'), ('C00034AD6_70', 'R000183C0_35'), ('C00034AD6_59', 'R000183C0_50'), ('C00034AD6_6', 'R000183C0_51'), ('C00034AD6_3', 'R000183C0_23')]",114.5,91.0,R000183C0,C00034AD6,115.0,92.0,R000183C0,C00034AD6
3255,,,,451.0,414.0,停车场,150900,R000183C0,C00034AD6,,,,,,,196.0,159.0,R000183C0,C00034AD6
3256,data/cut/R000183B4_C00034ADE_2.png,498.5,353.5,500.0,336.0,科研机构,141300,R000183B4,C00034ADE,北京分子科学国家研究中心,,243.5,98.5,R000183B4,C00034ADE,245.0,81.0,R000183B4,C00034ADE
3257,data/cut/R000183B4_C00034ADE_10.png,488.0,453.0,,,,,R000183B4,C00034ADE,o知康正骨小儿推拿,,233.0,198.0,R000183B4,C00034ADE,,,,
3258,data/cut/R000183B4_C00034ADE_18.png,493.5,299.5,494.0,292.0,通行设施,990000,R000183B4,C00034ADE,西门,,238.5,44.5,R000183B4,C00034ADE,239.0,37.0,R000183B4,C00034ADE
3259,data/cut/R000183B4_C00034ADE_20.png,347.5,388.5,,,,,R000183B4,C00034ADE,甲1号楼,"[('C00034ADE_187', 'R000183B4_123'), ('C00034ADE_160', 'R000183B4_120'), ('C00034ADE_163', 'R000183B4_48'), ('C00034ADE_133', 'R000183B4_48'), ('C00034ADE_132', 'R000183B4_108'), ('C00034ADE_151', 'R000183B4_108'), ('C00034ADE_151', 'R000183B4_123'), ('C00034ADD_195', 'R000183B4_144'), ('C00034ADD_234', 'R000183B4_158'), ('C00034ADE_179', 'R000183B4_142')]",92.5,133.5,R000183B4,C00034ADE,,,,
