,cut_path,文字_x,文字_y,图标_x,图标_y,图标类型,图标代码,中心图行,中心图列,文字,文字_x转换后,文字_y转换后,文字行转换后,文字列转换后,图标_x转换后,图标_y转换后,图标行转换后,图标列转换后
567,data/cut_3/R000183B2_C00034AE3_10.png,21.0,680.5,,,,,R000183B2,C00034AE3,,21.0,169.5,R000183B1,C00034AE4,,,,
568,data/cut_3/R000183B2_C00034AE3_11.png,56.0,16.0,,,,,R000183B2,C00034AE3,,56.0,16.0,R000183B1,C00034AE2,,,,
569,data/cut_3/R000183B2_C00034AE3_12.png,535.5,589.5,,,,,R000183B2,C00034AE3,水清木华2号楼,24.5,78.5,R000183B3,C00034AE4,,,,
570,data/cut_3/R000183B2_C00034AE3_13.png,352.5,196.0,356.0,189.0,楼宇,120200,R000183B2,C00034AE3,二才堂写字楼,97.5,196.0,R000183B2,C00034AE2,101.0,189.0,R000183B2,C00034AE2
571,data/cut_3/R000183B2_C00034AE3_14.png,694.5,754.0,700.0,749.0,科研机构,141300,R000183B2,C00034AE3,由国利学讨程T,183.5,243.0,R000183B3,C00034AE4,189.0,238.0,R000183B3,C00034AE4
572,data/cut_3/R000183B2_C00034AE3_15.png,657.0,219.0,,,,,R000183B2,C00034AE3,科馨社区服务站,146.0,219.0,R000183B3,C00034AE2,,,,
573,data/cut_3/R000183B2_C00034AE3_16.png,102.0,250.5,106.0,242.0,楼宇,120200,R000183B2,C00034AE3,过程大厦,102.0,250.5,R000183B1,C00034AE2,106.0,242.0,R000183B1,C00034AE2
574,data/cut_3/R000183B2_C00034AE3_17.png,749.0,198.5,762.0,191.0,楼宇,120200,R000183B2,C00034AE3,润大,238.0,198.5,R000183B3,C00034AE2,251.0,191.0,R000183B3,C00034AE2
575,data/cut_3/R000183B2_C00034AE3_18.png,439.0,277.0,,,,,R000183B2,C00034AE3,科馨社区,184.0,22.0,R000183B2,C00034AE3,,,,
576,data/cut_3/R000183B2_C00034AE3_19.png,592.0,118.5,620.0,124.0,便民商店,060200,R000183B2,C00034AE3,超市发,81.0,118.5,R000183B3,C00034AE2,109.0,124.0,R000183B3,C00034AE2
577,data/cut_3/R000183B2_C00034AE3_20.png,544.0,536.0,,,,,R000183B2,C00034AE3,魅阁密室,33.0,25.0,R000183B3,C00034AE4,,,,
578,data/cut_3/R000183B2_C00034AE3_21.png,231.5,87.0,,,,,R000183B2,C00034AE3,成府路,231.5,87.0,R000183B1,C00034AE2,,,,
579,data/cut_3/R000183B2_C00034AE3_22.png,216.0,597.0,218.0,593.0,通行设施,990000,R000183B2,C00034AE3,西门,216.0,86.0,R000183B1,C00034AE4,218.0,82.0,R000183B1,C00034AE4
580,data/cut_3/R000183B2_C00034AE3_23.png,433.0,460.5,437.0,455.0,通行设施,990000,R000183B2,C00034AE3,南门,178.0,205.5,R000183B2,C00034AE3,182.0,200.0,R000183B2,C00034AE3
581,data/cut_3/R000183B2_C00034AE3_24.png,480.5,488.5,484.0,484.0,通行设施,990000,R000183B2,C00034AE3,北门,225.5,233.5,R000183B2,C00034AE3,229.0,229.0,R000183B2,C00034AE3
582,data/cut_3/R000183B2_C00034AE3_25.png,257.5,281.0,261.0,277.0,通行设施,990000,R000183B2,C00034AE3,西门,2.5,26.0,R000183B2,C00034AE3,6.0,22.0,R000183B2,C00034AE3
583,data/cut_3/R000183B2_C00034AE3_26.png,285.0,619.5,,,,,R000183B2,C00034AE3,1号楼,30.0,108.5,R000183B2,C00034AE4,,,,
584,data/cut_3/R000183B2_C00034AE3_27.png,282.5,403.5,,,,,R000183B2,C00034AE3,2号楼,27.5,148.5,R000183B2,C00034AE3,,,,
585,data/cut_3/R000183B2_C00034AE3_28.png,479.5,211.5,,,,,R000183B2,C00034AE3,2号楼,224.5,211.5,R000183B2,C00034AE2,,,,
586,data/cut_3/R000183B2_C00034AE3_29.png,348.5,320.0,,,,,R000183B2,C00034AE3,4号楼,93.5,65.0,R000183B2,C00034AE3,,,,
587,data/cut_3/R000183B2_C00034AE3_30.png,310.5,241.5,,,,,R000183B2,C00034AE3,5号楼,55.5,241.5,R000183B2,C00034AE2,,,,
588,data/cut_3/R000183B2_C00034AE3_31.png,555.0,299.5,,,,,R000183B2,C00034AE3,3号楼,44.0,44.5,R000183B3,C00034AE3,,,,
589,data/cut_3/R000183B2_C00034AE3_32.png,404.0,534.5,,,,,R000183B2,C00034AE3,3号楼,149.0,23.5,R000183B2,C00034AE4,,,,
590,data/cut_3/R000183B2_C00034AE3_33.png,675.5,625.5,,,,,R000183B2,C00034AE3,4号楼,164.5,114.5,R000183B3,C00034AE4,,,,
591,data/cut_3/R000183B2_C00034AE3_34.png,3.5,71.0,,,,,R000183B2,C00034AE3,,3.5,71.0,R000183B1,C00034AE2,,,,
592,data/cut_3/R000183B2_C00034AE3_35.png,297.0,20.5,,,,,R000183B2,C00034AE3,,42.0,20.5,R000183B2,C00034AE2,,,,
593,data/cut_3/R000183B2_C00034AE3_36.png,496.0,760.5,500.0,762.0,科研机构,141300,R000183B2,C00034AE3,,241.0,249.5,R000183B2,C00034AE4,245.0,251.0,R000183B2,C00034AE4
594,data/cut_3/R000183B2_C00034AE3_37.png,405.0,82.0,408.0,85.0,公交车站,150700,R000183B2,C00034AE3,,150.0,82.0,R000183B2,C00034AE2,153.0,85.0,R000183B2,C00034AE2
595,data/cut_3/R000183B2_C00034AE3_38.png,631.5,344.0,635.0,347.0,公共厕所,200300,R000183B2,C00034AE3,,120.5,89.0,R000183B3,C00034AE3,124.0,92.0,R000183B3,C00034AE3
596,data/cut_3/R000183B2_C00034AE3_39.png,344.5,481.5,,,,,R000183B2,C00034AE3,P,89.5,226.5,R000183B2,C00034AE3,,,,
597,data/cut_3/R000183B2_C00034AE3_40.png,764.0,65.5,,,,,R000183B2,C00034AE3,,253.0,65.5,R000183B3,C00034AE2,,,,
598,data/cut_3/R000183B2_C00034AE3_41.png,764.5,299.0,,,,,R000183B2,C00034AE3,,253.5,44.0,R000183B3,C00034AE3,,,,
599,data/cut_3/R000183B1_C00034ADD_0.png,576.0,402.0,,,,,R000183B1,C00034ADD,成府路,65.0,147.0,R000183B2,C00034ADD,,,,
600,data/cut_3/R000183B1_C00034ADD_1.png,102.5,390.5,92.0,373.0,通行设施,990000,R000183B1,C00034ADD,物理学院(南门)成府路,102.5,135.5,R000183B0,C00034ADD,92.0,118.0,R000183B0,C00034ADD
601,data/cut_3/R000183B1_C00034ADD_2.png,301.0,675.5,,,,,R000183B1,C00034ADD,43号楼北京大学中关新园北区,46.0,164.5,R000183B1,C00034ADE,,,,
602,data/cut_3/R000183B1_C00034ADD_3.png,466.5,273.0,470.0,268.0,学校内部设施,141207,R000183B1,C00034ADD,加速器楼,211.5,18.0,R000183B1,C00034ADD,215.0,13.0,R000183B1,C00034ADD
603,data/cut_3/R000183B1_C00034ADD_4.png,138.5,649.0,,,,,R000183B1,C00034ADD,北京大学中关新园50丙,138.5,138.0,R000183B0,C00034ADE,,,,
604,data/cut_3/R000183B1_C00034ADD_5.png,420.5,490.5,,,,,R000183B1,C00034ADD,北京大学中关园一公惠,165.5,235.5,R000183B1,C00034ADD,,,,
605,data/cut_3/R000183B1_C00034ADD_6.png,51.0,649.5,86.0,655.0,美容美发店,071100,R000183B1,C00034ADD,越秀造型,51.0,138.5,R000183B0,C00034ADE,86.0,144.0,R000183B0,C00034ADE
606,data/cut_3/R000183B1_C00034ADD_7.png,91.5,484.0,94.0,476.0,住宅区,120300,R000183B1,C00034ADD,中关园,91.5,229.0,R000183B0,C00034ADD,94.0,221.0,R000183B0,C00034ADD
607,data/cut_3/R000183B1_C00034ADD_8.png,750.5,467.5,764.0,461.0,医疗保健服务,090000,R000183B1,C00034ADD,永康,239.5,212.5,R000183B2,C00034ADD,253.0,206.0,R000183B2,C00034ADD
608,data/cut_3/R000183B1_C00034ADD_9.png,521.0,508.5,524.0,502.0,餐饮服务,050000,R000183B1,C00034ADD,食堂,10.0,253.5,R000183B2,C00034ADD,13.0,247.0,R000183B2,C00034ADD
609,data/cut_3/R000183B1_C00034ADD_10.png,143.0,733.0,,,,,R000183B1,C00034ADD,0乙号楼,143.0,222.0,R000183B0,C00034ADE,,,,
610,data/cut_3/R000183B1_C00034ADD_11.png,258.0,493.0,,,,,R000183B1,C00034ADD,41号楼,3.0,238.0,R000183B1,C00034ADD,,,,
611,data/cut_3/R000183B1_C00034ADD_12.png,303.0,578.0,,,,,R000183B1,C00034ADD,42号楼,48.0,67.0,R000183B1,C00034ADE,,,,
612,data/cut_3/R000183B1_C00034ADD_13.png,691.5,263.0,,,,,R000183B1,C00034ADD,收,180.5,8.0,R000183B2,C00034ADD,,,,
613,data/cut_3/R000183B1_C00034ADD_14.png,443.5,723.5,,,,,R000183B1,C00034ADD,48号楼,188.5,212.5,R000183B1,C00034ADE,,,,
614,data/cut_3/R000183B1_C00034ADD_15.png,442.5,649.5,,,,,R000183B1,C00034ADD,47号楼,187.5,138.5,R000183B1,C00034ADE,,,,
615,data/cut_3/R000183B1_C00034ADD_16.png,735.5,382.5,,,,,R000183B1,C00034ADD,,224.5,127.5,R000183B2,C00034ADD,,,,
616,data/cut_3/R000183B1_C00034ADD_17.png,263.5,569.5,,,,,R000183B1,C00034ADD,6号楼,8.5,58.5,R000183B1,C00034ADE,,,,
617,data/cut_3/R000183B1_C00034ADD_18.png,278.5,733.5,,,,,R000183B1,C00034ADD,4号楼,23.5,222.5,R000183B1,C00034ADE,,,,
618,data/cut_3/R000183B1_C00034AD2_0.png,129.5,320.5,90.0,317.0,通行设施,990000,R000183B1,C00034AD2,E燕园街道办事南1门处职业介绍所,129.5,65.5,R000183B0,C00034AD2,90.0,62.0,R000183B0,C00034AD2
619,data/cut_3/R000183B1_C00034AD2_1.png,52.0,536.5,,,,,R000183B1,C00034AD2,,52.0,25.5,R000183B0,C00034AD3,,,,
620,data/cut_3/R000183B1_C00034AD2_2.png,656.5,271.0,628.0,285.0,风景名胜,110200,R000183B1,C00034AD2,司塞万提斯,145.5,16.0,R000183B2,C00034AD2,117.0,30.0,R000183B2,C00034AD2
621,data/cut_3/R000183B1_C00034AD2_3.png,451.5,384.5,469.0,359.0,风景名胜,110200,R000183B1,C00034AD2,勺海国缨云,196.5,129.5,R000183B1,C00034AD2,214.0,104.0,R000183B1,C00034AD2
622,data/cut_3/R000183B1_C00034AD2_4.png,30.5,389.5,,,,,R000183B1,C00034AD2,,30.5,134.5,R000183B0,C00034AD2,,,,
623,data/cut_3/R000183B1_C00034AD2_5.png,76.5,754.0,,,,,R000183B1,C00034AD2,中国体育彩票,76.5,243.0,R000183B0,C00034AD3,,,,
624,data/cut_3/R000183B1_C00034AD2_6.png,574.5,739.0,577.0,733.0,餐饮服务,050000,R000183B1,C00034AD2,勺园西餐厅,63.5,228.0,R000183B2,C00034AD3,66.0,222.0,R000183B2,C00034AD3
625,data/cut_3/R000183B1_C00034AD2_7.png,280.5,304.5,284.0,299.0,餐饮服务,050000,R000183B1,C00034AD2,西闩烤翅,25.5,49.5,R000183B1,C00034AD2,29.0,44.0,R000183B1,C00034AD2
626,data/cut_3/R000183B1_C00034AD2_8.png,29.5,270.0,,,,,R000183B1,C00034AD2,63号楼,29.5,15.0,R000183B0,C00034AD2,,,,
627,data/cut_3/R000183B1_C00034AD2_9.png,313.0,261.0,,,,,R000183B1,C00034AD2,,58.0,6.0,R000183B1,C00034AD2,,,,
628,data/cut_3/R000183B1_C00034AD2_10.png,750.5,745.5,765.0,733.0,餐饮服务,050000,R000183B1,C00034AD2,佟园1,239.5,234.5,R000183B2,C00034AD3,254.0,222.0,R000183B2,C00034AD3
629,data/cut_3/R000183B1_C00034AD2_11.png,487.5,266.0,,,,,R000183B1,C00034AD2,,232.5,11.0,R000183B1,C00034AD2,,,,
630,data/cut_3/R000183B1_C00034AD2_12.png,378.5,264.0,,,,,R000183B1,C00034AD2,西侧门,123.5,9.0,R000183B1,C00034AD2,,,,
631,data/cut_3/R000183B1_C00034AD2_13.png,193.5,541.0,,,,,R000183B1,C00034AD2,大学韧春新园,193.5,30.0,R000183B0,C00034AD3,,,,
632,data/cut_3/R000183B1_C00034AD2_14.png,509.5,556.0,511.0,549.0,学校内部设施,141207,R000183B1,C00034AD2,大楼,254.5,45.0,R000183B1,C00034AD3,0.0,38.0,R000183B2,C00034AD3
633,data/cut_3/R000183B1_C00034AD2_15.png,757.0,558.5,,,,,R000183B1,C00034AD2,北际,246.0,47.5,R000183B2,C00034AD3,,,,
634,data/cut_3/R000183B1_C00034AD2_16.png,308.5,685.5,,,,,R000183B1,C00034AD2,,53.5,174.5,R000183B1,C00034AD3,,,,
635,data/cut_3/R000183B1_C00034AD2_17.png,193.0,261.5,,,,,R000183B1,C00034AD2,57号楼,193.0,6.5,R000183B0,C00034AD2,,,,
636,data/cut_3/R000183B1_C00034AD2_18.png,499.5,341.5,,,,,R000183B1,C00034AD2,,244.5,86.5,R000183B1,C00034AD2,,,,
637,data/cut_3/R000183B1_C00034AD2_19.png,514.0,439.0,,,,,R000183B1,C00034AD2,5号楼,3.0,184.0,R000183B2,C00034AD2,,,,
638,data/cut_3/R000183B1_C00034AD2_20.png,601.0,553.0,,,,,R000183B1,C00034AD2,2号楼,90.0,42.0,R000183B2,C00034AD3,,,,
639,data/cut_3/R000183B1_C00034AD2_21.png,521.0,673.0,,,,,R000183B1,C00034AD2,4号楼,10.0,162.0,R000183B2,C00034AD3,,,,
640,data/cut_3/R000183B1_C00034AD2_22.png,633.0,740.0,,,,,R000183B1,C00034AD2,6号楼,122.0,229.0,R000183B2,C00034AD3,,,,
641,data/cut_3/R000183B1_C00034AD2_23.png,224.0,678.5,,,,,R000183B1,C00034AD2,1号楼,224.0,167.5,R000183B0,C00034AD3,,,,
642,data/cut_3/R000183B1_C00034AD2_24.png,632.0,467.5,,,,,R000183B1,C00034AD2,1号楼,121.0,212.5,R000183B2,C00034AD2,,,,
643,data/cut_3/R000183B1_C00034AD2_25.png,262.5,578.5,,,,,R000183B1,C00034AD2,2号楼,7.5,67.5,R000183B1,C00034AD3,,,,
644,data/cut_3/R000183B1_C00034AD2_26.png,147.5,384.0,,,,,R000183B1,C00034AD2,4号楼,147.5,129.0,R000183B0,C00034AD2,,,,
645,data/cut_3/R000183B1_C00034AD2_27.png,646.0,635.5,,,,,R000183B1,C00034AD2,3号楼,135.0,124.5,R000183B2,C00034AD3,,,,
646,data/cut_3/R000183B1_C00034AD2_28.png,123.0,484.5,,,,,R000183B1,C00034AD2,3号楼,123.0,229.5,R000183B0,C00034AD2,,,,
647,data/cut_3/R000183B1_C00034AD2_29.png,147.5,542.0,,,,,R000183B1,C00034AD2,北京,147.5,31.0,R000183B0,C00034AD3,,,,
648,data/cut_3/R000183B1_C00034AD2_30.png,315.0,729.0,,,,,R000183B1,C00034AD2,,60.0,218.0,R000183B1,C00034AD3,,,,
649,data/cut_3/R000183B1_C00034AD2_31.png,416.0,723.0,,,,,R000183B1,C00034AD2,,161.0,212.0,R000183B1,C00034AD3,,,,
650,data/cut_3/R000183B1_C00034AD2_32.png,373.0,727.5,,,,,R000183B1,C00034AD2,,118.0,216.5,R000183B1,C00034AD3,,,,
651,data/cut_3/R000183B1_C00034AD2_33.png,763.0,381.5,,,,,R000183B1,C00034AD2,,252.0,126.5,R000183B2,C00034AD2,,,,
652,data/cut_3/R000183B1_C00034AE6_0.png,440.0,686.0,444.0,671.0,科研机构,141300,R000183B1,C00034AE6,中国社会科学院台湾研究所,185.0,175.0,R000183B1,C00034AE7,189.0,160.0,R000183B1,C00034AE7
653,data/cut_3/R000183B1_C00034AE6_1.png,405.0,430.5,402.0,444.0,住宅区,120300,R000183B1,C00034AE6,济安堂药店华清嘉园西区,150.0,175.5,R000183B1,C00034AE6,147.0,189.0,R000183B1,C00034AE6
654,data/cut_3/R000183B1_C00034AE6_2.png,443.5,533.0,,,,,R000183B1,C00034AE6,链家五道口华清嘉园店,188.5,22.0,R000183B1,C00034AE7,,,,
655,data/cut_3/R000183B1_C00034AE6_3.png,228.5,584.5,233.0,573.0,通行设施,990000,R000183B1,C00034AE6,大通成府公馆(东北门,228.5,73.5,R000183B0,C00034AE7,233.0,62.0,R000183B0,C00034AE7
656,data/cut_3/R000183B1_C00034AE6_4.png,252.5,513.5,256.0,506.0,住宅区,120300,R000183B1,C00034AE6,清华园铁路宿舍,252.5,2.5,R000183B0,C00034AE7,1.0,251.0,R000183B1,C00034AE6
657,data/cut_3/R000183B1_C00034AE6_5.png,189.5,270.0,,,,,R000183B1,C00034AE6,成府路,189.5,15.0,R000183B0,C00034AE6,,,,
658,data/cut_3/R000183B1_C00034AE6_6.png,125.5,396.0,129.0,391.0,餐饮服务,050000,R000183B1,C00034AE6,胖胖家常菜,125.5,141.0,R000183B0,C00034AE6,129.0,136.0,R000183B0,C00034AE6
659,data/cut_3/R000183B1_C00034AE6_7.png,490.5,631.5,485.0,627.0,通行设施,990000,R000183B1,C00034AE6,东门,235.5,120.5,R000183B1,C00034AE7,230.0,116.0,R000183B1,C00034AE7
660,data/cut_3/R000183B1_C00034AE6_8.png,87.5,601.0,,,,,R000183B1,C00034AE6,大通成府公馆,87.5,90.0,R000183B0,C00034AE7,,,,
661,data/cut_3/R000183B1_C00034AE6_9.png,497.0,277.0,,,,,R000183B1,C00034AE6,,242.0,22.0,R000183B1,C00034AE6,,,,
662,data/cut_3/R000183B1_C00034AE6_10.png,21.0,325.5,,,,,R000183B1,C00034AE6,,21.0,70.5,R000183B0,C00034AE6,,,,
663,data/cut_3/R000183B1_C00034AE6_11.png,507.0,537.0,,,,,R000183B1,C00034AE6,,252.0,26.0,R000183B1,C00034AE7,,,,
664,data/cut_3/R000183B1_C00034AE6_12.png,189.5,465.0,193.0,460.0,通行设施,990000,R000183B1,C00034AE6,,189.5,210.0,R000183B0,C00034AE6,193.0,205.0,R000183B0,C00034AE6
665,data/cut_3/R000183B1_C00034AE6_13.png,374.5,327.0,,,,,R000183B1,C00034AE6,成府路,119.5,72.0,R000183B1,C00034AE6,,,,
666,data/cut_3/R000183B1_C00034AE6_14.png,79.5,668.5,83.0,664.0,通行设施,990000,R000183B1,C00034AE6,,79.5,157.5,R000183B0,C00034AE7,83.0,153.0,R000183B0,C00034AE7
667,data/cut_3/R000183B1_C00034AE6_15.png,332.5,356.5,336.0,352.0,通行设施,990000,R000183B1,C00034AE6,北门,77.5,101.5,R000183B1,C00034AE6,81.0,97.0,R000183B1,C00034AE6
668,data/cut_3/R000183B1_C00034AE6_16.png,267.5,691.5,271.0,687.0,通行设施,990000,R000183B1,C00034AE6,E北门,12.5,180.5,R000183B1,C00034AE7,16.0,176.0,R000183B1,C00034AE7
669,data/cut_3/R000183B1_C00034AE6_17.png,22.0,259.0,,,,,R000183B1,C00034AE6,,22.0,4.0,R000183B0,C00034AE6,,,,
670,data/cut_3/R000183B1_C00034AE6_18.png,187.5,758.5,190.0,758.0,幼儿园,141204,R000183B1,C00034AE6,,187.5,247.5,R000183B0,C00034AE7,190.0,247.0,R000183B0,C00034AE7
671,data/cut_3/R000183B1_C00034AE6_19.png,503.5,717.5,,,,,R000183B1,C00034AE6,,248.5,206.5,R000183B1,C00034AE7,,,,
672,data/cut_3/R000183B1_C00034AE6_20.png,397.0,262.5,,,,,R000183B1,C00034AE6,,142.0,7.5,R000183B1,C00034AE6,,,,
673,data/cut_3/R000183B1_C00034AE6_21.png,174.0,641.0,,,,,R000183B1,C00034AE6,1号楼,174.0,130.0,R000183B0,C00034AE7,,,,
674,data/cut_3/R000183B1_C00034AE6_22.png,9.0,463.5,,,,,R000183B1,C00034AE6,,9.0,208.5,R000183B0,C00034AE6,,,,
675,data/cut_3/R000183B1_C00034AE6_23.png,154.5,547.5,,,,,R000183B1,C00034AE6,2号楼,154.5,36.5,R000183B0,C00034AE7,,,,
676,data/cut_3/R000183B1_C00034AE6_24.png,206.0,424.0,,,,,R000183B1,C00034AE6,4号楼,206.0,169.0,R000183B0,C00034AE6,,,,
677,data/cut_3/R000183B1_C00034AE6_25.png,55.0,763.0,,,,,R000183B1,C00034AE6,,55.0,252.0,R000183B0,C00034AE7,,,,
678,data/cut_3/R000183B1_C00034AE6_26.png,9.0,555.5,,,,,R000183B1,C00034AE6,,9.0,44.5,R000183B0,C00034AE7,,,,
679,data/cut_3/R000183B1_C00034AE6_27.png,8.5,636.5,,,,,R000183B1,C00034AE6,,8.5,125.5,R000183B0,C00034AE7,,,,
680,data/cut_3/R000183B1_C00034AE6_28.png,64.0,258.5,,,,,R000183B1,C00034AE6,,64.0,3.5,R000183B0,C00034AE6,,,,
681,data/cut_3/R000183B1_C00034AE6_29.png,285.0,647.5,288.0,651.0,公共厕所,200300,R000183B1,C00034AE6,,30.0,136.5,R000183B1,C00034AE7,33.0,140.0,R000183B1,C00034AE7
682,data/cut_3/R000183B1_C00034AE6_30.png,509.0,418.0,,,,,R000183B1,C00034AE6,,254.0,163.0,R000183B1,C00034AE6,,,,
683,data/cut_3/R000183B1_C00034AE6_31.png,289.5,764.5,,,,,R000183B1,C00034AE6,,34.5,253.5,R000183B1,C00034AE7,,,,
684,data/cut_3/R000183B1_C00034AE2_0.png,64.5,343.0,,,,,R000183B1,C00034AE2,,64.5,88.0,R000183B0,C00034AE2,,,,
685,data/cut_3/R000183B1_C00034AE2_1.png,726.0,320.0,702.0,366.0,通行设施,990000,R000183B1,C00034AE2,E北门,215.0,65.0,R000183B2,C00034AE2,191.0,111.0,R000183B2,C00034AE2
686,data/cut_3/R000183B1_C00034AE2_2.png,289.0,567.5,,,,,R000183B1,C00034AE2,全国颗粒表征与分检及筛网标准化技术委员会颗粒分技术委员会O,34.0,56.5,R000183B1,C00034AE3,,,,
687,data/cut_3/R000183B1_C00034AE2_3.png,283.5,623.5,,,,,R000183B1,C00034AE2,中国科学院过程程研究所(西区),28.5,112.5,R000183B1,C00034AE3,,,,
688,data/cut_3/R000183B1_C00034AE2_4.png,313.0,271.0,316.0,265.0,中国工商银行,160105,R000183B1,C00034AE2,中国工商银行,58.0,16.0,R000183B1,C00034AE2,61.0,10.0,R000183B1,C00034AE2
689,data/cut_3/R000183B1_C00034AE2_5.png,168.0,688.0,172.0,673.0,科研机构,141300,R000183B1,C00034AE2,生化工程国家重点实验室,168.0,177.0,R000183B0,C00034AE3,172.0,162.0,R000183B0,C00034AE3
690,data/cut_3/R000183B1_C00034AE2_6.png,208.5,458.0,212.0,445.0,餐饮服务,050000,R000183B1,C00034AE2,中科院过程工程研究所食堂,208.5,203.0,R000183B0,C00034AE2,212.0,190.0,R000183B0,C00034AE2
691,data/cut_3/R000183B1_C00034AE2_7.png,173.5,282.0,177.0,275.0,通行设施,990000,R000183B1,C00034AE2,蓝旗营社区南2门),173.5,27.0,R000183B0,C00034AE2,177.0,20.0,R000183B0,C00034AE2
692,data/cut_3/R000183B1_C00034AE2_8.png,608.5,453.0,612.0,445.0,楼宇,120200,R000183B1,C00034AE2,三才堂写字楼,97.5,198.0,R000183B2,C00034AE2,101.0,190.0,R000183B2,C00034AE2
693,data/cut_3/R000183B1_C00034AE2_9.png,358.0,506.5,362.0,498.0,楼宇,120200,R000183B1,C00034AE2,过程大厦,103.0,251.5,R000183B1,C00034AE2,107.0,243.0,R000183B1,C00034AE2
694,data/cut_3/R000183B1_C00034AE2_10.png,238.5,328.0,,,,,R000183B1,C00034AE2,成府路,238.5,73.0,R000183B0,C00034AE2,,,,
695,data/cut_3/R000183B1_C00034AE2_11.png,695.0,533.0,,,,,R000183B1,C00034AE2,科馨社区,184.0,22.0,R000183B2,C00034AE3,,,,
696,data/cut_3/R000183B1_C00034AE2_12.png,487.5,343.0,,,,,R000183B1,C00034AE2,成府路,232.5,88.0,R000183B1,C00034AE2,,,,
697,data/cut_3/R000183B1_C00034AE2_13.png,736.5,748.5,740.0,740.0,通行设施,990000,R000183B1,C00034AE2,北门,225.5,237.5,R000183B2,C00034AE3,229.0,229.0,R000183B2,C00034AE3
698,data/cut_3/R000183B1_C00034AE2_14.png,689.0,716.5,693.0,711.0,通行设施,990000,R000183B1,C00034AE2,南门,178.0,205.5,R000183B2,C00034AE3,182.0,200.0,R000183B2,C00034AE3
699,data/cut_3/R000183B1_C00034AE2_15.png,513.5,537.0,517.0,533.0,通行设施,990000,R000183B1,C00034AE2,西门,2.5,26.0,R000183B2,C00034AE3,6.0,22.0,R000183B2,C00034AE3
700,data/cut_3/R000183B1_C00034AE2_16.png,552.5,271.0,,,,,R000183B1,C00034AE2,,41.5,16.0,R000183B2,C00034AE2,,,,
701,data/cut_3/R000183B1_C00034AE2_17.png,538.5,659.5,,,,,R000183B1,C00034AE2,2号楼,27.5,148.5,R000183B2,C00034AE3,,,,
702,data/cut_3/R000183B1_C00034AE2_18.png,735.5,467.5,,,,,R000183B1,C00034AE2,2号楼,224.5,212.5,R000183B2,C00034AE2,,,,
703,data/cut_3/R000183B1_C00034AE2_19.png,604.5,576.0,,,,,R000183B1,C00034AE2,,93.5,65.0,R000183B2,C00034AE3,,,,
704,data/cut_3/R000183B1_C00034AE2_20.png,566.5,497.5,,,,,R000183B1,C00034AE2,5号楼,55.5,242.5,R000183B2,C00034AE2,,,,
705,data/cut_3/R000183B1_C00034AE2_21.png,661.0,338.0,664.0,341.0,公交车站,150700,R000183B1,C00034AE2,,150.0,83.0,R000183B2,C00034AE2,153.0,86.0,R000183B2,C00034AE2
706,data/cut_3/R000183B1_C00034AE2_22.png,600.5,737.5,,,,,R000183B1,C00034AE2,P,89.5,226.5,R000183B2,C00034AE3,,,,
707,data/cut_3/R000183B1_C00034AD6_0.png,540.0,339.5,609.0,342.0,科研机构,141300,R000183B1,C00034AD6,生物基础教学实验中心微生物学实验室,29.0,84.5,R000183B2,C00034AD6,98.0,87.0,R000183B2,C00034AD6
708,data/cut_3/R000183B1_C00034AD6_1.png,717.5,381.5,735.0,365.0,科研机构,141300,R000183B1,C00034AD6,生物基础教学实学生物化学实验,206.5,126.5,R000183B2,C00034AD6,224.0,110.0,R000183B2,C00034AD6
709,data/cut_3/R000183B1_C00034AD6_2.png,28.5,438.5,,,,,R000183B1,C00034AD6,,28.5,183.5,R000183B0,C00034AD6,,,,
710,data/cut_3/R000183B1_C00034AD6_3.png,516.0,271.0,,,,,R000183B1,C00034AD6,北京大学,5.0,16.0,R000183B2,C00034AD6,,,,
711,data/cut_3/R000183B1_C00034AD6_4.png,294.5,445.0,299.0,438.0,科研机构,141300,R000183B1,C00034AD6,陈翰生研究中心,39.5,190.0,R000183B1,C00034AD6,44.0,183.0,R000183B1,C00034AD6
712,data/cut_3/R000183B1_C00034AD6_5.png,136.0,448.0,,,,,R000183B1,C00034AD6,俄罗斯语言文学系,136.0,193.0,R000183B0,C00034AD6,,,,
713,data/cut_3/R000183B1_C00034AD6_6.png,423.5,277.0,426.0,277.0,学校内部设施,141207,R000183B1,C00034AD6,第1教学楼,168.5,22.0,R000183B1,C00034AD6,171.0,22.0,R000183B1,C00034AD6
714,data/cut_3/R000183B1_C00034AD6_7.png,104.0,268.0,,,,,R000183B1,C00034AD6,俄文楼,104.0,13.0,R000183B0,C00034AD6,,,,
715,data/cut_3/R000183B1_C00034AD6_8.png,693.5,441.5,697.0,433.0,学校内部设施,141207,R000183B1,C00034AD6,文史教学楼,182.5,186.5,R000183B2,C00034AD6,186.0,178.0,R000183B2,C00034AD6
716,data/cut_3/R000183B1_C00034AD6_9.png,169.0,762.0,,,,,R000183B1,C00034AD6,,169.0,251.0,R000183B0,C00034AD7,,,,
717,data/cut_3/R000183B1_C00034AD6_10.png,681.0,327.5,684.0,319.0,学校内部设施,141207,R000183B1,C00034AD6,老生物楼,170.0,72.5,R000183B2,C00034AD6,173.0,64.0,R000183B2,C00034AD6
