,cut_path,文字_x,文字_y,图标_x,图标_y,图标类型,图标代码,中心图行,中心图列,文字,轮廓,文字_x转换后,文字_y转换后,文字行转换后,文字列转换后,word_x,word_y,图标_x转换后,图标_y转换后,图标行转换后,图标列转换后,icon_x,icon_y
319,data/cut/R000183B5_C00034AD2_12.png,296,393.5,,,,,R000183B5,C00034AD2,老城一锅羊蝎子单,,41,138.5,R000183B5,C00034AD2,C00034AD2_41,R000183B5_138.5,,,,,,
320,data/cut/R000183B5_C00034AD2_21.png,361.5,314.5,,,,,R000183B5,C00034AD2,畅春园食街,,106.5,59.5,R000183B5,C00034AD2,C00034AD2_106.5,R000183B5_59.5,,,,,,
321,data/cut/R000183B5_C00034AD2_23.png,436,465.5,,,,,R000183B5,C00034AD2,oDQ冰淇淋,,181,210.5,R000183B5,C00034AD2,C00034AD2_181,R000183B5_210.5,,,,,,
322,data/cut/R000183B5_C00034AD2_27.png,422,398.5,422,391,通行设施,990000,R000183B5,C00034AD2,东3门,,167,143.5,R000183B5,C00034AD2,C00034AD2_167,R000183B5_143.5,167,136,R000183B5,C00034AD2,C00034AD2_167,R000183B5_136
323,,,,345,395,餐饮服务,50000,R000183B5,C00034AD2,,,,,,,,,90,140,R000183B5,C00034AD2,C00034AD2_90,R000183B5_140
324,,,,456,395,公交车站,150700,R000183B5,C00034AD2,,,,,,,,,201,140,R000183B5,C00034AD2,C00034AD2_201,R000183B5_140
325,data/cut/R000183C1_C00034ADA_13.png,271,317.5,,,,,R000183C1,C00034ADA,海淀南路,,16,62.5,R000183C1,C00034ADA,C00034ADA_16,R000183C1_62.5,,,,,,
326,data/cut/R000183C1_C00034ADA_23.png,272.5,369.5,273,362,通行设施,990000,R000183C1,C00034ADA,北门,,17.5,114.5,R000183C1,C00034ADA,C00034ADA_17.5,R000183C1_114.5,18,107,R000183C1,C00034ADA,C00034ADA_18,R000183C1_107
327,data/cut/R000183C1_C00034ADA_39.png,409.5,333.5,410,334,停车场,150900,R000183C1,C00034ADA,P,,154.5,78.5,R000183C1,C00034ADA,C00034ADA_154.5,R000183C1_78.5,155,79,R000183C1,C00034ADA,C00034ADA_155,R000183C1_79
328,data/cut/R000183B5_C00034AE6_1.png,330,351.5,331,334,科研机构,141300,R000183B5,C00034AE6,激光物理与技术研究中心,"[('C00034AE6_74', 'R000183B5_75'), ('C00034AE6_222', 'R000183B5_75'), ('C00034AE6_222', 'R000183B5_116'), ('C00034AE6_74', 'R000183B5_116')]",75,96.5,R000183B5,C00034AE6,C00034AE6_75,R000183B5_96.5,76,79,R000183B5,C00034AE6,C00034AE6_76,R000183B5_79
329,data/cut/R000183B5_C00034AE6_4.png,482.5,347,494,365,科研机构,141300,R000183B5,C00034AE6,中国科学化技术研,,227.5,92,R000183B5,C00034AE6,C00034AE6_227.5,R000183B5_92,239,110,R000183B5,C00034AE6,C00034AE6_239,R000183B5_110
330,data/cut/R000183B5_C00034AE6_9.png,467,263.5,,,,,R000183B5,C00034AE6,17号楼,"[('C00034AE6_30', 'R000183B4_240'), ('C00034AE6_237', 'R000183B4_240'), ('C00034AE6_237', 'R000183B5_28'), ('C00034AE6_30', 'R000183B5_28')]",212,8.5,R000183B5,C00034AE6,C00034AE6_212,R000183B5_8.5,,,,,,
331,data/cut/R000183B5_C00034AE6_13.png,417,261.5,,,,,R000183B5,C00034AE6,16号楼,"[('C00034AE6_30', 'R000183B4_240'), ('C00034AE6_237', 'R000183B4_240'), ('C00034AE6_237', 'R000183B5_28'), ('C00034AE6_30', 'R000183B5_28')]",162,6.5,R000183B5,C00034AE6,C00034AE6_162,R000183B5_6.5,,,,,,
332,data/cut/R000183B5_C00034AE6_19.png,407.5,414,408,414,停车场,150900,R000183B5,C00034AE6,P,,152.5,159,R000183B5,C00034AE6,C00034AE6_152.5,R000183B5_159,153,159,R000183B5,C00034AE6,C00034AE6_153,R000183B5_159
333,data/cut/R000183C1_C00034AD7_2.png,429.5,398,,,,,R000183C1,C00034AD7,海淀街道海淀南路南社区服务站,,174.5,143,R000183C1,C00034AD7,C00034AD7_174.5,R000183C1_143,,,,,,
334,data/cut/R000183C1_C00034AD7_19.png,310.5,365,312,355,风景名胜,110200,R000183C1,C00034AD7,唐琅朴禅,,55.5,110,R000183C1,C00034AD7,C00034AD7_55.5,R000183C1_110,57,100,R000183C1,C00034AD7,C00034AD7_57,R000183C1_100
335,data/cut/R000183C1_C00034AD7_40.png,264.5,415.5,265,416,停车场,150900,R000183C1,C00034AD7,P,,9.5,160.5,R000183C1,C00034AD7,C00034AD7_9.5,R000183C1_160.5,10,161,R000183C1,C00034AD7,C00034AD7_10,R000183C1_161
336,data/cut/R000183B5_C00034ADD_40.png,334.5,421.5,,,,,R000183B5,C00034ADD,9号楼,,79.5,166.5,R000183B5,C00034ADD,C00034ADD_79.5,R000183B5_166.5,,,,,,
337,data/cut/R000183B5_C00034ADD_47.png,316.5,374.5,,,,,R000183B5,C00034ADD,7号楼,"[('C00034ADC_203', 'R000183B5_103'), ('C00034ADD_85', 'R000183B5_103'), ('C00034ADD_85', 'R000183B5_140'), ('C00034ADC_203', 'R000183B5_140')]",61.5,119.5,R000183B5,C00034ADD,C00034ADD_61.5,R000183B5_119.5,,,,,,
338,,,,433,511,摄影冲印店,71300,R000183B5,C00034ADD,,,,,,,,,178,0,R000183B6,C00034ADD,C00034ADD_178,R000183B6_0
339,data/cut/R000183C1_C00034AE3_6.png,505.5,325.5,506,316,专卖店,61200,R000183C1,C00034AE3,乌溜溜眼镜店,"[('C00034AE3_229', 'R000183C0_237'), ('C00034AE4_260', 'R000183C0_237'), ('C00034AE4_260', 'R000183C1_114'), ('C00034AE3_229', 'R000183C1_114')]",250.5,70.5,R000183C1,C00034AE3,C00034AE3_250.5,R000183C1_70.5,251,61,R000183C1,C00034AE3,C00034AE3_251,R000183C1_61
340,data/cut/R000183C1_C00034AE3_18.png,485,268,485,260,通行设施,990000,R000183C1,C00034AE3,北1门,"[('C00034AE3_229', 'R000183C0_237'), ('C00034AE4_260', 'R000183C0_237'), ('C00034AE4_260', 'R000183C1_114'), ('C00034AE3_229', 'R000183C1_114')]",230,13,R000183C1,C00034AE3,C00034AE3_230,R000183C1_13,230,5,R000183C1,C00034AE3,C00034AE3_230,R000183C1_5
341,data/cut/R000183C1_C00034AE3_24.png,263,280.5,,,,,R000183C1,C00034AE3,10号楼,"[('C00034AE2_223', 'R000183C1_7'), ('C00034AE3_51', 'R000183C1_7'), ('C00034AE3_51', 'R000183C1_79'), ('C00034AE2_223', 'R000183C1_79')]",8,25.5,R000183C1,C00034AE3,C00034AE3_8,R000183C1_25.5,,,,,,
342,data/cut/R000183C1_C00034AE3_34.png,372,470.5,,,,,R000183C1,C00034AE3,1号楼,"[('C00034AE3_94', 'R000183C1_192'), ('C00034AE3_226', 'R000183C1_192'), ('C00034AE3_226', 'R000183C1_225'), ('C00034AE3_94', 'R000183C1_225')]",117,215.5,R000183C1,C00034AE3,C00034AE3_117,R000183C1_215.5,,,,,,
343,data/cut/R000183C1_C00034AE3_38.png,431.5,273.5,,,,,R000183C1,C00034AE3,@,,176.5,18.5,R000183C1,C00034AE3,C00034AE3_176.5,R000183C1_18.5,,,,,,
344,data/cut/R000183C1_C00034AE3_40.png,413.5,490.5,414,491,停车场,150900,R000183C1,C00034AE3,P,,158.5,235.5,R000183C1,C00034AE3,C00034AE3_158.5,R000183C1_235.5,159,236,R000183C1,C00034AE3,C00034AE3_159,R000183C1_236
345,data/cut/R000183C1_C00034AE3_42.png,401.5,387.5,402,388,停车场,150900,R000183C1,C00034AE3,P,"[('C00034AE3_109', 'R000183C1_43'), ('C00034AE3_213', 'R000183C1_43'), ('C00034AE3_213', 'R000183C1_149'), ('C00034AE3_109', 'R000183C1_149')]",146.5,132.5,R000183C1,C00034AE3,C00034AE3_146.5,R000183C1_132.5,147,133,R000183C1,C00034AE3,C00034AE3_147,R000183C1_133
346,data/cut/R000183C2_C00034ADD_4.png,496.5,298.5,497,281,楼宇,120200,R000183C2,C00034ADD,北京开源商务写字楼,,241.5,43.5,R000183C2,C00034ADD,C00034ADD_241.5,R000183C2_43.5,242,26,R000183C2,C00034ADD,C00034ADD_242,R000183C2_26
347,data/cut/R000183C2_C00034ADD_7.png,260.5,425,,,,,R000183C2,C00034ADD,知春里康搬家公司,,5.5,170,R000183C2,C00034ADD,C00034ADD_5.5,R000183C2_170,,,,,,
348,data/cut/R000183C2_C00034ADD_17.png,331,275.5,,,,,R000183C2,C00034ADD,江水平装修队,"[('C00034ADC_187', 'R000183C1_187'), ('C00034ADD_85', 'R000183C1_187'), ('C00034ADD_85', 'R000183C2_40'), ('C00034ADC_187', 'R000183C2_40')]",76,20.5,R000183C2,C00034ADD,C00034ADD_76,R000183C2_20.5,,,,,,
349,data/cut/R000183C2_C00034ADD_39.png,441.5,385.5,,,,,R000183C2,C00034ADD,5号楼,"[('C00034ADD_70', 'R000183C2_118'), ('C00034ADD_203', 'R000183C2_118'), ('C00034ADD_203', 'R000183C2_178'), ('C00034ADD_70', 'R000183C2_178')]",186.5,130.5,R000183C2,C00034ADD,C00034ADD_186.5,R000183C2_130.5,,,,,,
350,data/cut/R000183C2_C00034ADD_43.png,427.5,485.5,,,,,R000183C2,C00034ADD,6号楼,"[('C00034ADD_100', 'R000183C2_201'), ('C00034ADD_233', 'R000183C2_201'), ('C00034ADD_233', 'R000183C3_5'), ('C00034ADD_100', 'R000183C3_5')]",172.5,230.5,R000183C2,C00034ADD,C00034ADD_172.5,R000183C2_230.5,,,,,,
351,data/cut/R000183C2_C00034ADD_45.png,418.5,300.5,,,,,R000183C2,C00034ADD,4号楼,"[('C00034ADD_43', 'R000183C2_35'), ('C00034ADD_177', 'R000183C2_35'), ('C00034ADD_177', 'R000183C2_96'), ('C00034ADD_43', 'R000183C2_96')]",163.5,45.5,R000183C2,C00034ADD,C00034ADD_163.5,R000183C2_45.5,,,,,,
352,data/cut/R000183C2_C00034ADD_52.png,449.5,431.5,450,432,停车场,150900,R000183C2,C00034ADD,P,"[('C00034ADD_70', 'R000183C2_118'), ('C00034ADD_203', 'R000183C2_118'), ('C00034ADD_203', 'R000183C2_178'), ('C00034ADD_70', 'R000183C2_178')]",194.5,176.5,R000183C2,C00034ADD,C00034ADD_194.5,R000183C2_176.5,195,177,R000183C2,C00034ADD,C00034ADD_195,R000183C2_177
353,data/cut/R000183B6_C00034AD7_7.png,430,469.5,,,,,R000183B6,C00034AD7,新闻与传搔学院,,175,214.5,R000183B6,C00034AD7,C00034AD7_175,R000183B6_214.5,,,,,,
354,data/cut/R000183B6_C00034AD7_25.png,368,315,,,,,R000183B6,C00034AD7,五四路,,113,60,R000183B6,C00034AD7,C00034AD7_113,R000183B6_60,,,,,,
355,data/cut/R000183B6_C00034AD7_37.png,445,405.5,,,,,R000183B6,C00034AD7,25号楼,,190,150.5,R000183B6,C00034AD7,C00034AD7_190,R000183B6_150.5,,,,,,
356,data/cut/R000183B6_C00034AD7_38.png,280,361.5,,,,,R000183B6,C00034AD7,22号楼,,25,106.5,R000183B6,C00034AD7,C00034AD7_25,R000183B6_106.5,,,,,,
357,data/cut/R000183B6_C00034AD7_39.png,282,257.5,,,,,R000183B6,C00034AD7,21号楼,,27,2.5,R000183B6,C00034AD7,C00034AD7_27,R000183B6_2.5,,,,,,
358,data/cut/R000183B6_C00034AD7_40.png,294,475.5,,,,,R000183B6,C00034AD7,24号楼,,39,220.5,R000183B6,C00034AD7,C00034AD7_39,R000183B6_220.5,,,,,,
359,,,,508,358,运动场馆,80100,R000183B6,C00034AD7,,,,,,,,,253,103,R000183B6,C00034AD7,C00034AD7_253,R000183B6_103
360,data/cut/R000183B8_C00034ACC_1.png,446.5,411,,,,,R000183B8,C00034ACC,中铁四局集团有限公司,,191.5,156,R000183B8,C00034ACC,C00034ACC_191.5,R000183B8_156,,,,,,
361,data/cut/R000183B6_C00034AE3_14.png,367.5,323.5,,,,,R000183B6,C00034AE3,科汇社区,,112.5,68.5,R000183B6,C00034AE3,C00034AE3_112.5,R000183B6_68.5,,,,,,
362,data/cut/R000183B6_C00034AE3_19.png,260.5,403,,,,,R000183B6,C00034AE3,F西5门,,5.5,148,R000183B6,C00034AE3,C00034AE3_5.5,R000183B6_148,,,,,,
363,data/cut/R000183B6_C00034AE3_26.png,262.5,332,,,,,R000183B6,C00034AE3,西门,,7.5,77,R000183B6,C00034AE3,C00034AE3_7.5,R000183B6_77,,,,,,
364,data/cut/R000183B6_C00034AE3_31.png,472,282.5,,,,,R000183B6,C00034AE3,3号楼,"[('C00034AE3_113', 'R000183B6_5'), ('C00034AE4_40', 'R000183B6_5'), ('C00034AE4_40', 'R000183B6_75'), ('C00034AE3_113', 'R000183B6_75')]",217,27.5,R000183B6,C00034AE3,C00034AE3_217,R000183B6_27.5,,,,,,
365,data/cut/R000183B6_C00034AE3_32.png,430,354.5,,,,,R000183B6,C00034AE3,4号楼,"[('C00034AE3_116', 'R000183B6_79'), ('C00034AE3_189', 'R000183B6_79'), ('C00034AE3_189', 'R000183B6_108'), ('C00034AE3_116', 'R000183B6_108')]",175,99.5,R000183B6,C00034AE3,C00034AE3_175,R000183B6_99.5,,,,,,
366,data/cut/R000183B6_C00034ADA_25.png,433.5,319,434,311,通行设施,990000,R000183B6,C00034ADA,东2门,,178.5,64,R000183B6,C00034ADA,C00034ADA_178.5,R000183B6_64,179,56,R000183B6,C00034ADA,C00034ADA_179,R000183B6_56
367,,,,486,290,公交车站,150700,R000183B6,C00034ADA,,,,,,,,,231,35,R000183B6,C00034ADA,C00034ADA_231,R000183B6_35
368,data/cut/R000183C2_C00034AD2_4.png,267.5,393.5,269,376,楼宇,120200,R000183C2,C00034AD2,中电投大厦东-B座,"[('C00034AD1_205', 'R000183C2_135'), ('C00034AD2_26', 'R000183C2_135'), ('C00034AD2_26', 'R000183C2_184'), ('C00034AD1_205', 'R000183C2_184')]",12.5,138.5,R000183C2,C00034AD2,C00034AD2_12.5,R000183C2_138.5,14,121,R000183C2,C00034AD2,C00034AD2_14,R000183C2_121
369,data/cut/R000183C2_C00034AD2_10.png,395.5,355.5,395,346,住宅区,120300,R000183C2,C00034AD2,航天长城30号院,"[('C00034AD2_57', 'R000183C2_78'), ('C00034AD2_151', 'R000183C2_78'), ('C00034AD2_151', 'R000183C2_111'), ('C00034AD2_57', 'R000183C2_111')]",140.5,100.5,R000183C2,C00034AD2,C00034AD2_140.5,R000183C2_100.5,140,91,R000183C2,C00034AD2,C00034AD2_140,R000183C2_91
370,data/cut/R000183C2_C00034AD2_15.png,316,499,,,,,R000183C2,C00034AD2,飞达园区管理中心,"[('C00034AD1_224', 'R000183C2_222'), ('C00034AD2_133', 'R000183C2_222'), ('C00034AD2_133', 'R000183C3_8'), ('C00034AD1_224', 'R000183C3_8')]",61,244,R000183C2,C00034AD2,C00034AD2_61,R000183C2_244,,,,,,
371,data/cut/R000183C2_C00034AD2_43.png,383,256.5,,,,,R000183C2,C00034AD2,30号1号楼,"[('C00034AD2_115', 'R000183C1_218'), ('C00034AD2_236', 'R000183C1_218'), ('C00034AD2_236', 'R000183C2_5'), ('C00034AD2_115', 'R000183C2_5')]",128,1.5,R000183C2,C00034AD2,C00034AD2_128,R000183C2_1.5,,,,,,
372,data/cut/R000183C2_C00034AD2_54.png,476.5,386.5,,,,,R000183C2,C00034AD2,2号楼,"[('C00034AD2_152', 'R000183C2_127'), ('C00034AD2_230', 'R000183C2_127'), ('C00034AD2_230', 'R000183C2_162'), ('C00034AD2_152', 'R000183C2_162')]",221.5,131.5,R000183C2,C00034AD2,C00034AD2_221.5,R000183C2_131.5,,,,,,
373,data/cut/R000183C2_C00034AE6_7.png,423,283.5,424,275,运动场馆,80100,R000183C2,C00034AE6,青云羽毛球馆,"[('C00034AE6_98', 'R000183C1_234'), ('C00034AE6_201', 'R000183C1_234'), ('C00034AE6_201', 'R000183C2_72'), ('C00034AE6_98', 'R000183C2_72')]",168,28.5,R000183C2,C00034AE6,C00034AE6_168,R000183C2_28.5,169,20,R000183C2,C00034AE6,C00034AE6_169,R000183C2_20
374,data/cut/R000183C2_C00034AE6_13.png,384.5,409,385,399,医疗保健服务,90000,R000183C2,C00034AE6,#NAME?,"[('C00034AE6_109', 'R000183C2_114'), ('C00034AE6_136', 'R000183C2_114'), ('C00034AE6_136', 'R000183C2_157'), ('C00034AE6_109', 'R000183C2_157')]",129.5,154,R000183C2,C00034AE6,C00034AE6_129.5,R000183C2_154,130,144,R000183C2,C00034AE6,C00034AE6_130,R000183C2_144
375,data/cut/R000183C2_C00034AE6_14.png,382,363.5,,,,,R000183C2,C00034AE6,o居民活动中心,,127,108.5,R000183C2,C00034AE6,C00034AE6_127,R000183C2_108.5,,,,,,
376,data/cut/R000183C2_C00034AE6_16.png,403.5,324,,,,,R000183C2,C00034AE6,青云北区,"[('C00034AE6_98', 'R000183C1_234'), ('C00034AE6_201', 'R000183C1_234'), ('C00034AE6_201', 'R000183C2_72'), ('C00034AE6_98', 'R000183C2_72')]",148.5,69,R000183C2,C00034AE6,C00034AE6_148.5,R000183C2_69,,,,,,
377,data/cut/R000183C2_C00034AE6_21.png,493.5,436.5,,,,,R000183C2,C00034AE6,6号楼,"[('C00034AE6_152', 'R000183C2_174'), ('C00034AE7_1', 'R000183C2_174'), ('C00034AE7_1', 'R000183C2_202'), ('C00034AE6_152', 'R000183C2_202')]",238.5,181.5,R000183C2,C00034AE6,C00034AE6_238.5,R000183C2_181.5,,,,,,
378,data/cut/R000183C2_C00034AE6_28.png,389,460.5,,,,,R000183C2,C00034AE6,5号楼,"[('C00034AE6_109', 'R000183C2_185'), ('C00034AE6_141', 'R000183C2_185'), ('C00034AE6_141', 'R000183C2_213'), ('C00034AE6_109', 'R000183C2_213')]",134,205.5,R000183C2,C00034AE6,C00034AE6_134,R000183C2_205.5,,,,,,
379,data/cut/R000183C2_C00034AE6_32.png,283,403.5,,,,,R000183C2,C00034AE6,3号楼,"[('C00034AE5_188', 'R000183C2_130'), ('C00034AE6_90', 'R000183C2_130'), ('C00034AE6_90', 'R000183C2_168'), ('C00034AE5_188', 'R000183C2_168')]",28,148.5,R000183C2,C00034AE6,C00034AE6_28,R000183C2_148.5,,,,,,
380,data/cut/R000183C2_C00034AE6_34.png,283.5,474.5,,,,,R000183C2,C00034AE6,2号楼,"[('C00034AE5_211', 'R000183C2_207'), ('C00034AE6_94', 'R000183C2_207'), ('C00034AE6_94', 'R000183C2_239'), ('C00034AE5_211', 'R000183C2_239')]",28.5,219.5,R000183C2,C00034AE6,C00034AE6_28.5,R000183C2_219.5,,,,,,
381,data/cut/R000183C2_C00034AE6_38.png,486.5,361.5,,,,,R000183C2,C00034AE6,7号楼,"[('C00034AE6_145', 'R000183C2_95'), ('C00034AE7_1', 'R000183C2_95'), ('C00034AE7_1', 'R000183C2_124'), ('C00034AE6_145', 'R000183C2_124')]",231.5,106.5,R000183C2,C00034AE6,C00034AE6_231.5,R000183C2_106.5,,,,,,
382,data/cut/R000183C2_C00034AE6_40.png,503,279.5,500,280,停车场,150900,R000183C2,C00034AE6,P,,248,24.5,R000183C2,C00034AE6,C00034AE6_248,R000183C2_24.5,245,25,R000183C2,C00034AE6,C00034AE6_245,R000183C2_25
383,data/cut/R000183C2_C00034AE6_42.png,424.5,488.5,425,489,停车场,150900,R000183C2,C00034AE6,P,,169.5,233.5,R000183C2,C00034AE6,C00034AE6_169.5,R000183C2_233.5,170,234,R000183C2,C00034AE6,C00034AE6_170,R000183C2_234
384,data/cut/R000183B7_C00034AD9_3.png,330,391,,,,,R000183B7,C00034AD9,midian特色民宿海淀路东口分店,,75,136,R000183B7,C00034AD9,C00034AD9_75,R000183B7_136,,,,,,
385,data/cut/R000183B7_C00034AD9_11.png,462.5,482,,,,,R000183B7,C00034AD9,北四环西路辅路,,207.5,227,R000183B7,C00034AD9,C00034AD9_207.5,R000183B7_227,,,,,,
386,data/cut/R000183B7_C00034AD9_34.png,353.5,425.5,,,,,R000183B7,C00034AD9,6号楼,"[('C00034AD9_48', 'R000183B7_156'), ('C00034AD9_184', 'R000183B7_156'), ('C00034AD9_184', 'R000183B7_190'), ('C00034AD9_48', 'R000183B7_190')]",98.5,170.5,R000183B7,C00034AD9,C00034AD9_98.5,R000183B7_170.5,,,,,,
387,,,,349,488,公交车站,150700,R000183B7,C00034AD9,,,,,,,,,94,233,R000183B7,C00034AD9,C00034AD9_94,R000183B7_233
388,,,,277,287,公交车站,150700,R000183B7,C00034AD9,,,,,,,,,22,32,R000183B7,C00034AD9,C00034AD9_22,R000183B7_32
389,,,,265,392,住宿服务,100000,R000183B7,C00034AD9,,,,,,,,,10,137,R000183B7,C00034AD9,C00034AD9_10,R000183B7_137
390,data/cut/R000183B7_C00034AD8_8.png,510,460.5,510,452,餐饮服务,50000,R000183B7,C00034AD8,正宗河间驴肉火烧,,255,205.5,R000183B7,C00034AD8,C00034AD8_255,R000183B7_205.5,255,197,R000183B7,C00034AD8,C00034AD8_255,R000183B7_197
391,data/cut/R000183B7_C00034AD8_10.png,364.5,304,,,,,R000183B7,C00034AD8,海淀路社区(北门,,109.5,49,R000183B7,C00034AD8,C00034AD8_109.5,R000183B7_49,,,,,,
392,data/cut/R000183B7_C00034AD8_18.png,487,318.5,,,,,R000183B7,C00034AD8,bE RAYSUN审美,"[('C00034AD8_209', 'R000183B7_58'), ('C00034AD9_81', 'R000183B7_58'), ('C00034AD9_81', 'R000183B7_86'), ('C00034AD8_209', 'R000183B7_86')]",232,63.5,R000183B7,C00034AD8,C00034AD8_232,R000183B7_63.5,,,,,,
393,data/cut/R000183B7_C00034AD8_19.png,300.5,474,,,,,R000183B7,C00034AD8,海淀路社区南1门),,45.5,219,R000183B7,C00034AD8,C00034AD8_45.5,R000183B7_219,,,,,,
394,data/cut/R000183B7_C00034AD8_31.png,380,393,,,,,R000183B7,C00034AD8,海淀路社区,"[('C00034AD8_95', 'R000183B7_54'), ('C00034AD8_180', 'R000183B7_54'), ('C00034AD8_180', 'R000183B7_154'), ('C00034AD8_95', 'R000183B7_154')]",125,138,R000183B7,C00034AD8,C00034AD8_125,R000183B7_138,,,,,,
395,data/cut/R000183B7_C00034AD8_34.png,383.5,362,362,363,餐饮服务,50000,R000183B7,C00034AD8,甲禾谷园,"[('C00034AD8_95', 'R000183B7_54'), ('C00034AD8_180', 'R000183B7_54'), ('C00034AD8_180', 'R000183B7_154'), ('C00034AD8_95', 'R000183B7_154')]",128.5,107,R000183B7,C00034AD8,C00034AD8_128.5,R000183B7_107,107,108,R000183B7,C00034AD8,C00034AD8_107,R000183B7_108
396,data/cut/R000183B7_C00034AD8_48.png,265.5,335.5,,,,,R000183B7,C00034AD8,3号楼,"[('C00034AD7_201', 'R000183B7_76'), ('C00034AD8_77', 'R000183B7_76'), ('C00034AD8_77', 'R000183B7_123'), ('C00034AD7_201', 'R000183B7_123')]",10.5,80.5,R000183B7,C00034AD8,C00034AD8_10.5,R000183B7_80.5,,,,,,
397,,,,297,380,餐饮服务,50000,R000183B7,C00034AD8,,,,,,,,,42,125,R000183B7,C00034AD8,C00034AD8_42,R000183B7_125
398,,,,344,476,通行设施,990000,R000183B7,C00034AD8,,,,,,,,,89,221,R000183B7,C00034AD8,C00034AD8_89,R000183B7_221
399,,,,338,307,通行设施,990000,R000183B7,C00034AD8,,,,,,,,,83,52,R000183B7,C00034AD8,C00034AD8_83,R000183B7_52
400,,,,442,321,美容美发店,71100,R000183B7,C00034AD8,,,,,,,,,187,66,R000183B7,C00034AD8,C00034AD8_187,R000183B7_66
401,,,,384,498,公交车站,150700,R000183B7,C00034AD8,,,,,,,,,129,243,R000183B7,C00034AD8,C00034AD8_129,R000183B7_243
402,,,,301,294,公交车站,150700,R000183B7,C00034AD8,,,,,,,,,46,39,R000183B7,C00034AD8,C00034AD8_46,R000183B7_39
403,data/cut/R000183C2_C00034AD3_9.png,314,286,316,277,楼宇,120200,R000183C2,C00034AD3,航天精密大厦,"[('C00034AD3_0', 'R000183C1_180'), ('C00034AD3_111', 'R000183C1_180'), ('C00034AD3_111', 'R000183C2_118'), ('C00034AD3_0', 'R000183C2_118')]",59,31,R000183C2,C00034AD3,C00034AD3_59,R000183C2_31,61,22,R000183C2,C00034AD3,C00034AD3_61,R000183C2_22
404,data/cut/R000183C2_C00034AD3_17.png,295.5,485.5,297,476,住宅区,120300,R000183C2,C00034AD3,倒座庙小区,,40.5,230.5,R000183C2,C00034AD3,C00034AD3_40.5,R000183C2_230.5,42,221,R000183C2,C00034AD3,C00034AD3_42,R000183C2_221
405,data/cut/R000183C2_C00034AD3_33.png,399,274.5,399,268,通行设施,990000,R000183C2,C00034AD3,东1门,,144,19.5,R000183C2,C00034AD3,C00034AD3_144,R000183C2_19.5,144,13,R000183C2,C00034AD3,C00034AD3_144,R000183C2_13
406,data/cut/R000183C2_C00034AD3_34.png,414.5,470.5,414,463,通行设施,990000,R000183C2,C00034AD3,东1门,,159.5,215.5,R000183C2,C00034AD3,C00034AD3_159.5,R000183C2_215.5,159,208,R000183C2,C00034AD3,C00034AD3_159,R000183C2_208
407,data/cut/R000183C2_C00034AD3_36.png,342,399.5,342,392,通行设施,990000,R000183C2,C00034AD3,北1门,"[('C00034AD2_242', 'R000183C2_119'), ('C00034AD3_138', 'R000183C2_119'), ('C00034AD3_138', 'R000183C2_226'), ('C00034AD2_242', 'R000183C2_226')]",87,144.5,R000183C2,C00034AD3,C00034AD3_87,R000183C2_144.5,87,137,R000183C2,C00034AD3,C00034AD3_87,R000183C2_137
408,data/cut/R000183C2_C00034AD3_39.png,276.5,334.5,276,325,楼宇,120200,R000183C2,C00034AD3,B座,"[('C00034AD3_0', 'R000183C1_180'), ('C00034AD3_111', 'R000183C1_180'), ('C00034AD3_111', 'R000183C2_118'), ('C00034AD3_0', 'R000183C2_118')]",21.5,79.5,R000183C2,C00034AD3,C00034AD3_21.5,R000183C2_79.5,21,70,R000183C2,C00034AD3,C00034AD3_21,R000183C2_70
409,data/cut/R000183C2_C00034AD3_41.png,400.5,372.5,401,365,通行设施,990000,R000183C2,C00034AD3,东门,,145.5,117.5,R000183C2,C00034AD3,C00034AD3_145.5,R000183C2_117.5,146,110,R000183C2,C00034AD3,C00034AD3_146,R000183C2_110
410,data/cut/R000183C2_C00034AD3_49.png,271,437.5,,,,,R000183C2,C00034AD3,3号楼,"[('C00034AD2_242', 'R000183C2_119'), ('C00034AD3_138', 'R000183C2_119'), ('C00034AD3_138', 'R000183C2_226'), ('C00034AD2_242', 'R000183C2_226')]",16,182.5,R000183C2,C00034AD3,C00034AD3_16,R000183C2_182.5,,,,,,
411,data/cut/R000183C2_C00034AD3_55.png,394.5,328.5,,,,,R000183C2,C00034AD3,D,,139.5,73.5,R000183C2,C00034AD3,C00034AD3_139.5,R000183C2_73.5,,,,,,
412,data/cut/R000183C2_C00034AD3_71.png,421.5,422.5,422,423,停车场,150900,R000183C2,C00034AD3,P,,166.5,167.5,R000183C2,C00034AD3,C00034AD3_166.5,R000183C2_167.5,167,168,R000183C2,C00034AD3,C00034AD3_167,R000183C2_168
413,data/cut/R000183B6_C00034AE2_5.png,332.5,448,,,,,R000183B6,C00034AE2,中国科学院电子学研究所,"[('C00034AE1_176', 'R000183B6_81'), ('C00034AE2_133', 'R000183B6_81'), ('C00034AE2_133', 'R000183B6_221'), ('C00034AE1_176', 'R000183B6_221')]",77.5,193,R000183B6,C00034AE2,C00034AE2_77.5,R000183B6_193,,,,,,
414,data/cut/R000183B6_C00034AE2_7.png,489,354.5,,,,,R000183B6,C00034AE2,关一旧村北8号楼街,,234,99.5,R000183B6,C00034AE2,C00034AE2_234,R000183B6_99.5,,,,,,
